ASV,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_237,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Leptospermum,Leptospermum_scoparium
ASV_238,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,NA,NA
ASV_239,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago_lanceolata
ASV_240,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Exserohilum,Exserohilum_turcicum
ASV_241,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago_lanceolata
ASV_242,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,Sporobolomyces_ruberrimus
ASV_243,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_pinguifolia
ASV_244,Fungi,Chlorophyta,Trebouxiophyceae,Watanabeales,NA,Chloroidium,Chloroidium_orientale
ASV_245,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Leptospermum,Leptospermum_scoparium
ASV_246,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_niger
ASV_247,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,NA,Hypochaeris_environmental_sample
ASV_248,Fungi,Ascomycota,NA,NA,NA,NA,NA
ASV_249,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,Sporobolomyces_roseus
ASV_250,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Calophoma,NA
ASV_251,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Leptospermum,Leptospermum_scoparium
ASV_252,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,Mucor_flavus
ASV_253,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,Mucor_fragilis
ASV_254,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,Mucor_flavus
ASV_255,Fungi,Ascomycota,Pichiomycetes,Pichiales,Pichiaceae,Pichia,Pichia_kudriavzevii
ASV_256,Fungi,Ascomycota,Pichiomycetes,Pichiales,Pichiaceae,Pichia,Pichia_fermentans
ASV_257,Fungi,Ascomycota,Pichiomycetes,Pichiales,Pichiaceae,Pichia,Pichia_fermentans
ASV_258,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Pseudopithomyces,Pseudopithomyces_chartarum
ASV_259,Fungi,Ascomycota,Pichiomycetes,Pichiales,Pichiaceae,Pichia,Pichia_membranifaciens
ASV_260,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Craspedia,Craspedia_sp._CHR514275
ASV_261,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_speciosa
ASV_262,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_speciosa
ASV_263,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Leptospermum,Leptospermum_obovatum
ASV_264,Fungi,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Sison,Sison_amomum
ASV_265,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_brachysiphon
ASV_266,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_topiaria
ASV_267,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Bellis,Bellis_perennis
ASV_268,Fungi,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,Trifolium_repens
ASV_269,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Trimorphomycetaceae,Saitozyma,Saitozyma_flava
ASV_270,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Erigeron,Erigeron_sp._MIB:SASS:0442
ASV_271,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Erigeron,Erigeron_canadensis
ASV_272,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Pseudopithomyces,Pseudopithomyces_chartarum
ASV_273,Fungi,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Coelastrella,Coelastrella_sp._SAG_2123
ASV_274,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_paradoxum
ASV_275,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Taraxacum,Taraxacum_sp._CF-2016
ASV_276,Fungi,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum_turgidum
ASV_277,Fungi,Fungi_phy_Incertae_sedis,Fungi_cls_Incertae_sedis,Fungi_ord_Incertae_sedis,Fungi_fam_Incertae_sedis,Fungi_gen_Incertae_sedis,NA
ASV_278,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,Bipolaris_axonopicola
ASV_279,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Leptospermum,Leptospermum_scoparium
ASV_280,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_oregonensis
ASV_281,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Pseudopithomyces,Pseudopithomyces_chartarum
ASV_282,Fungi,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,Cladosporium_herbarum
ASV_283,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Bellis,Bellis_perennis
ASV_284,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
ASV_285,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,Crepis_capillaris
ASV_286,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_chathamica
ASV_287,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Curvularia,Curvularia_tsudae
ASV_288,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Epicoccum,Epicoccum_proteae
ASV_289,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,NA
ASV_290,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus_pilularis
ASV_291,Fungi,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,Cladosporium_herbarum
ASV_292,Fungi,Streptophyta,Magnoliopsida,Ericales,Ericaceae,Erica,Erica_lusitanica
ASV_293,Fungi,Ascomycota,Dothideomycetes,Acrospermales,Acrospermaceae,Acrospermum,NA
ASV_294,Fungi,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Lobularia,Lobularia_maritima
ASV_295,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,NA,NA
ASV_296,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Calophoma,Calophoma_rosae
ASV_297,Fungi,Streptophyta,Magnoliopsida,Poales,Poaceae,Poa,Poa_annua
ASV_298,Fungi,Chytridiomycota,Chytridiomycota_cls_Incertae_sedis,Chytridiomycota_ord_Incertae_sedis,Chytridiomycota_fam_Incertae_sedis,Chytridiomycota_gen_Incertae_sedis,NA
ASV_299,Fungi,Streptophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,Ranunculus_bulbosus
ASV_300,Fungi,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,Trifolium_repens
ASV_301,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Achillea,Achillea_setacea
ASV_302,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Achillea,Achillea_millefolium
ASV_303,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Leptospermum,Leptospermum_scoparium
ASV_304,Fungi,Chlorophyta,Trebouxiophyceae,Watanabeales,NA,Chloroidium,Chloroidium_orientale
ASV_305,Fungi,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,Cladosporium_herbarum
ASV_306,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Taraxacum,Taraxacum_latilobum
ASV_307,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,Mucor_circinelloides
ASV_308,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_pinguifolia
ASV_309,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Taraxacum,Taraxacum_officinale
ASV_310,Fungi,NA,NA,NA,NA,NA,NA
ASV_311,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_brachysiphon
ASV_312,Fungi,Streptophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus_blitum
ASV_313,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_alternata
ASV_314,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Stemphylium,Stemphylium_vesicarium
ASV_315,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_chathamica
ASV_316,Fungi,Streptophyta,Magnoliopsida,Poales,Poaceae,Paspalum,Paspalum_dilatatum
ASV_317,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Erigeron,Erigeron_canadensis
ASV_318,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia_nakasei
ASV_319,Fungi,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum_turgidum
ASV_320,Fungi,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Lobularia,Lobularia_maritima
ASV_321,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
ASV_322,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia_eremophila
ASV_323,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_pinguifolia
ASV_324,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Kondoa,NA
ASV_325,Fungi,Streptophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,Ranunculus_sardous
ASV_326,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,Bipolaris_cynodontis
ASV_327,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Curvularia,Curvularia_coatesiae
ASV_328,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Epicoccum,Epicoccum_nigrum
ASV_329,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_alternata
ASV_330,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Calophoma,NA
ASV_331,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcosomataceae,Plectania,Plectania_rhytidia
ASV_332,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago_lanceolata
ASV_333,Fungi,Chlorophyta,Trebouxiophyceae,Watanabeales,NA,Chloroidium,Chloroidium_ellipsoideum
ASV_334,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago_lanceolata
ASV_335,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Achillea,Achillea_millefolium
ASV_336,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Metrosideros,Metrosideros_perforata
ASV_337,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Leptospermum,Leptospermum_scoparium
ASV_338,Fungi,Chlorophyta,Trebouxiophyceae,Watanabeales,NA,Chloroidium,Chloroidium_sp._NN-2-O
ASV_339,Fungi,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Daucus,Daucus_carota
ASV_340,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_brachysiphon
ASV_341,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Pilosella,Pilosella_officinarum
ASV_342,Fungi,Streptophyta,Magnoliopsida,Apiales,Araliaceae,Hedera,Hedera_helix
ASV_343,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,Bipolaris_microlaenae
ASV_344,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Calophoma,NA
ASV_345,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia_nakasei
ASV_346,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,Vishniacozyma_victoriae
ASV_347,Fungi,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Daucus,Daucus_carota
ASV_348,Fungi,Streptophyta,Magnoliopsida,Poales,Poaceae,Dactylis,Dactylis_glomerata
ASV_349,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
ASV_350,Fungi,Ascomycota,Pichiomycetes,Pichiales,Pichiaceae,Pichia,Pichia_kudriavzevii
ASV_351,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,Parastagonospora_campignensis
ASV_352,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus_robusta
ASV_353,Fungi,Streptophyta,Magnoliopsida,Asterales,Campanulaceae,Isotoma,Isotoma_fluviatilis
ASV_354,Fungi,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Hoheria,Hoheria_populnea
ASV_355,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_inflata
ASV_356,Fungi,Streptophyta,Magnoliopsida,Apiales,Araliaceae,Pseudopanax,Pseudopanax_ferox
ASV_357,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiomycetes_ord_Incertae_sedis,Symmetrosporaceae,Symmetrospora,Symmetrospora_coprosmae
ASV_358,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Calophoma,NA
ASV_359,Fungi,Ascomycota,NA,NA,NA,NA,NA
ASV_360,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_topiaria
ASV_361,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_strictissima
ASV_362,Fungi,NA,NA,NA,NA,NA,NA
ASV_363,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiomycetes_ord_Incertae_sedis,Symmetrosporaceae,Symmetrospora,Symmetrospora_coprosmae
ASV_364,Fungi,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Daucus,Daucus_carota
ASV_365,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Craspedia,Craspedia_sp._CHR514290
ASV_366,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Pilosella,Pilosella_officinarum
ASV_367,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Taraxacum,Taraxacum_(sect._Naevosa)_sp._265-2
ASV_368,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,Sporobolomyces_ruberrimus
ASV_369,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,NA
ASV_370,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Didymella,NA
ASV_371,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Leptospermum,Leptospermum_scoparium
ASV_372,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_topiaria
ASV_373,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Leptospermum,Leptospermum_scoparium
ASV_374,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Taraxacum,Taraxacum_officinale
ASV_375,Fungi,Streptophyta,Magnoliopsida,Poales,Poaceae,Lolium,Lolium_perenne
ASV_376,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,Bipolaris_drechsleri
ASV_377,Fungi,Ascomycota,Dothideomycetes,Dothideales,Saccotheciaceae,Aureobasidium,Aureobasidium_intercalariosporum
ASV_378,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Curvularia,Curvularia_coatesiae
ASV_379,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,NA,Hypochaeris_environmental_sample
ASV_380,Fungi,Streptophyta,Magnoliopsida,Apiales,Araliaceae,Pseudopanax,Pseudopanax_ferox
ASV_381,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Pleurotus,Pleurotus_purpureo-olivaceus
ASV_382,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_paradoxum
ASV_383,Fungi,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Lobularia,Lobularia_maritima
ASV_384,Fungi,Streptophyta,Magnoliopsida,Poales,Poaceae,Dactylis,Dactylis_glomerata
ASV_385,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Leptospermum,Leptospermum_scoparium
ASV_386,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Calophoma,Clematidis_rectae
ASV_387,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_speciosa
ASV_388,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
ASV_389,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,Bipolaris_drechsleri
ASV_390,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma,Phoma_sp.
ASV_391,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Curvularia,Curvularia_coatesiae
ASV_392,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_flavus
ASV_393,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_chathamica
ASV_394,Fungi,NA,NA,NA,NA,NA,NA
ASV_395,Fungi,Chlorophyta,Trebouxiophyceae,Watanabeales,NA,Chloroidium,Chloroidium_ellipsoideum
ASV_396,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Leptospermum,Leptospermum_scoparium
ASV_397,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Pseudopithomyces,Pseudopithomyces_chartarum
ASV_398,Fungi,Chlorophyta,Trebouxiophyceae,Watanabeales,NA,Chloroidium,Chloroidium_lichenum
ASV_399,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Exserohilum,Exserohilum_turcicum
ASV_400,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,Crepis_capillaris
ASV_401,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Hannaella,Hannaella_sp._DSM_101917
ASV_402,Fungi,Streptophyta,Magnoliopsida,Apiales,Araliaceae,Pseudopanax,Pseudopanax_lessonii
ASV_403,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Leptospermum,Leptospermum_scoparium
ASV_404,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Leontodon,Leontodon_saxatilis
ASV_405,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Didymella,NA
ASV_406,Fungi,Chytridiomycota,Chytridiomycota_cls_Incertae_sedis,Chytridiomycota_ord_Incertae_sedis,Chytridiomycota_fam_Incertae_sedis,Chytridiomycota_gen_Incertae_sedis,NA
ASV_407,Fungi,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Hoheria,Hoheria_aff._sexstylosa_SJW-2009
ASV_408,Fungi,Basidiomycota,Cystobasidiomycetes,Buckleyzymales,Buckleyzymaceae,Buckleyzyma,Buckleyzyma_armeniaca
ASV_409,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_pinguifolia
ASV_410,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago_barbata
ASV_411,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_flavus
ASV_412,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Leontodon,Leontodon_saxatilis
ASV_413,Fungi,NA,NA,NA,NA,NA,NA
ASV_414,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,Sporobolomyces_roseus
ASV_415,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_oregonensis
ASV_416,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_topiaria
ASV_417,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,Vishniacozyma_victoriae
ASV_418,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_pinguifolia
ASV_419,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Leptospermum,Leptospermum_scoparium
ASV_420,Fungi,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,Cladosporium_herbarum
ASV_421,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Leptospermum,Leptospermum_scoparium
ASV_422,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia_nakasei
ASV_423,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_brachysiphon
ASV_424,Fungi,Ascomycota,Saccharomycetes,Saccharomycodales,Saccharomycodaceae,Hanseniaspora,Hanseniaspora_uvarum
ASV_425,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Taraxacum,Taraxacum_officinale
ASV_426,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,NA
ASV_427,Fungi,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,Cladosporium_herbarum
ASV_428,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Calophoma,NA
ASV_429,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_strictissima
ASV_430,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Bellis,Bellis_perennis
ASV_431,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Taraxacum,Taraxacum_officinale
ASV_432,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Kondoa,Kondoa_gutianensis
ASV_433,Fungi,Chlorophyta,Trebouxiophyceae,Watanabeales,NA,Chloroidium,Chloroidium_sp._NN-2-O
ASV_434,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Calophoma,NA
ASV_435,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago_lanceolata
ASV_436,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,NA,NA
ASV_437,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,Sporobolomyces_ruberrimus
ASV_438,Fungi,NA,NA,NA,NA,NA,NA
ASV_439,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Hannaella,Hannaella_floricola
ASV_440,Fungi,Ascomycota,Sordariomycetes,Sordariales,Schizotheciaceae,Pseudoechria,Pseudoechria_longicollis
ASV_441,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,Crepis_capillaris
ASV_442,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Chromolaenicola,Chromolaenicola_chiangraiensis
ASV_443,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,Crepis_capillaris
ASV_444,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,Sporobolomyces_ruberrimus
ASV_445,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
ASV_446,Fungi,Streptophyta,Magnoliopsida,Apiales,Araliaceae,Schefflera,Schefflera_digitata
ASV_447,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_topiaria
ASV_448,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,NA
ASV_449,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago_lanceolata
ASV_450,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Bellis,Bellis_perennis
ASV_451,Fungi,NA,NA,NA,NA,NA,NA
ASV_452,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Hieracium,Hieracium_stoloniflorum
ASV_453,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,NA,Hypochaeris_environmental_sample
ASV_454,Fungi,Streptophyta,Magnoliopsida,Malvales,Thymelaeaceae,Pimelea,Pimelea_oreophila
ASV_455,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,NA
ASV_456,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus_saligna
ASV_457,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus_robusta
ASV_458,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_oregonensis
ASV_459,Fungi,Basidiomycota,Cystobasidiomycetes,NA,Symmetrosporaceae,Symmetrospora,Symmetrospora_oryzicola
ASV_460,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Bellis,Bellis_perennis
ASV_461,Fungi,Streptophyta,Magnoliopsida,Apiales,Araliaceae,Pseudopanax,Pseudopanax_ferox
ASV_462,Fungi,Streptophyta,Magnoliopsida,Alismatales,Araceae,Colocasia,Colocasia_sp._MIB:SASS:0433
ASV_463,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Curvularia,Curvularia_nodulosa
ASV_464,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Pilosella,Pilosella_officinarum
ASV_465,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Cryptococcaceae,Cryptococcus,Cryptococcus_nyarrowii
ASV_466,Fungi,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Petroselinum,Petroselinum_crispum
ASV_467,Fungi,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Hoheria,Hoheria_ovata
ASV_468,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Erythrobasidium,NA
ASV_469,Fungi,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum_turgidum
ASV_470,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Hannaella,Hannaella_kunmingensis
ASV_471,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula_glutinis
ASV_472,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_topiaria
ASV_473,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Curvularia,Curvularia_nodulosa
